subject,structure,dice_before,dice_after,delta,voxels_removed,vol_pred_ml,vol_gt_ml
amos_0518,liver,0.0039,0.0039,0.0,0,1119.59,894.33
amos_0518,pancreas,0.0,0.0,0.0,0,1.22,44.74
amos_0518,spleen,0.0,0.0,0.0,0,29.67,144.9
amos_0518,stomach,0.2457,0.2457,0.0,0,898.41,304.66
amos_0518,urinary_bladder,0.0,0.0,0.0,0,0.14,31.78
amos_0522,adrenal_gland_left,0.0,0.0,0.0,0,0.0,3.03
amos_0522,adrenal_gland_right,0.0,0.0,0.0,0,0.0,2.89
amos_0522,aorta,0.1644,0.1644,0.0,0,15.08,60.22
amos_0522,duodenum,0.0,0.0,0.0,0,0.0,47.9
amos_0522,esophagus,0.0,0.0,0.0,0,0.0,7.32
amos_0522,gallbladder,0.0,0.0,0.0,0,0.0,1.67
amos_0522,inferior_vena_cava,0.0036,0.0036,0.0,0,5.0,44.92
amos_0522,kidney_left,0.491,0.491,0.0,0,228.04,120.23
amos_0522,kidney_right,0.1589,0.1589,0.0,0,142.58,120.15
amos_0522,liver,0.833,0.833,0.0,0,769.62,1043.85
amos_0522,pancreas,0.298,0.298,0.0,0,21.67,72.99
amos_0522,spleen,0.0,0.0,0.0,0,1.15,198.63
amos_0522,stomach,0.5802,0.5802,0.0,0,169.88,190.3
amos_0530,adrenal_gland_left,0.2793,0.2793,0.0,0,5.18,1.21
amos_0530,adrenal_gland_right,0.0,0.0,0.0,0,0.15,2.42
amos_0530,aorta,0.781,0.781,0.0,0,48.06,65.42
amos_0530,duodenum,0.5062,0.5062,0.0,0,21.24,38.01
amos_0530,esophagus,0.3191,0.3191,0.0,0,2.43,10.64
amos_0530,gallbladder,0.768,0.768,0.0,0,25.61,28.98
amos_0530,inferior_vena_cava,0.2655,0.2655,0.0,0,13.19,39.08
amos_0530,kidney_left,0.9203,0.9203,0.0,0,127.87,127.29
amos_0530,kidney_right,0.9277,0.9277,0.0,0,121.29,125.37
amos_0530,liver,0.9153,0.9153,0.0,0,1142.14,1258.46
amos_0530,pancreas,0.7037,0.7037,0.0,0,60.09,63.66
amos_0530,spleen,0.1301,0.1301,0.0,0,12.0,168.75
amos_0530,stomach,0.7431,0.7431,0.0,0,94.09,110.72
amos_0532,adrenal_gland_left,0.4276,0.4276,0.0,0,1.78,2.86
amos_0532,adrenal_gland_right,0.385,0.385,0.0,0,2.36,2.18
amos_0532,aorta,0.7791,0.7791,0.0,0,66.26,57.37
amos_0532,duodenum,0.548,0.548,0.0,0,32.47,44.62
amos_0532,esophagus,0.6108,0.6108,0.0,0,7.62,5.34
amos_0532,gallbladder,0.7325,0.7325,0.0,0,13.41,18.2
amos_0532,inferior_vena_cava,0.7536,0.7536,0.0,0,55.15,69.33
amos_0532,kidney_left,0.7674,0.7674,0.0,0,74.63,114.13
amos_0532,kidney_right,0.9164,0.9164,0.0,0,115.38,120.24
amos_0532,liver,0.9481,0.9481,0.0,0,1135.15,1181.38
amos_0532,pancreas,0.7421,0.7421,0.0,0,71.33,81.28
amos_0532,spleen,0.9418,0.9418,0.0,0,587.14,634.66
amos_0532,stomach,0.8265,0.8265,0.0,0,196.4,198.86
amos_0538,adrenal_gland_left,0.0,0.0,0.0,0,1.95,1.57
amos_0538,adrenal_gland_right,0.4916,0.4916,0.0,0,3.39,3.4
amos_0538,aorta,0.6482,0.6482,0.0,0,94.07,55.06
amos_0538,duodenum,0.432,0.432,0.0,0,40.66,74.9
amos_0538,esophagus,0.4946,0.4946,0.0,0,4.85,5.22
amos_0538,gallbladder,0.8293,0.8293,0.0,0,32.42,44.0
amos_0538,inferior_vena_cava,0.5632,0.5632,0.0,0,34.39,40.59
amos_0538,kidney_left,0.9303,0.9303,0.0,0,114.91,118.4
amos_0538,kidney_right,0.9362,0.9362,0.0,0,109.65,112.79
amos_0538,liver,0.9373,0.9373,0.0,0,1038.65,1089.59
amos_0538,pancreas,0.8208,0.8208,0.0,0,73.09,82.04
amos_0538,spleen,0.9121,0.9121,0.0,0,134.69,144.53
amos_0538,stomach,0.84,0.84,0.0,0,133.67,155.79
amos_0540,adrenal_gland_left,0.0,0.0,0.0,0,0.0,2.11
amos_0540,adrenal_gland_right,0.0,0.0,0.0,0,0.0,1.77
amos_0540,aorta,0.0,0.0,0.0,0,57.91,69.23
amos_0540,duodenum,0.0,0.0,0.0,0,56.39,44.91
amos_0540,esophagus,0.0,0.0,0.0,0,1.69,6.24
amos_0540,gallbladder,0.0,0.0,0.0,0,12.0,15.06
amos_0540,inferior_vena_cava,0.2633,0.2633,0.0,0,18.48,45.8
amos_0540,kidney_left,0.0614,0.0614,0.0,0,6.77,212.49
amos_0540,kidney_right,0.1464,0.1464,0.0,0,15.57,176.87
amos_0540,liver,0.5272,0.5272,0.0,0,3071.93,1310.64
amos_0540,pancreas,0.0,0.0,0.0,0,0.08,54.63
amos_0540,spleen,0.0041,0.0041,0.0,0,364.17,147.17
amos_0540,stomach,0.0,0.0,0.0,0,426.54,147.51
amos_0541,adrenal_gland_left,0.5637,0.5637,0.0,0,3.11,4.59
amos_0541,adrenal_gland_right,0.0,0.0,0.0,0,0.04,2.34
amos_0541,aorta,0.7651,0.7651,0.0,0,28.51,39.54
amos_0541,duodenum,0.6314,0.6314,0.0,0,20.94,21.9
amos_0541,esophagus,0.0,0.0,0.0,0,0.11,4.33
amos_0541,gallbladder,0.0,0.0,0.0,0,0.0,35.54
amos_0541,inferior_vena_cava,0.6191,0.6191,0.0,0,30.73,29.8
amos_0541,kidney_left,0.9353,0.9353,0.0,0,117.83,115.88
amos_0541,kidney_right,0.9408,0.9408,0.0,0,125.1,129.33
amos_0541,liver,0.9463,0.9463,0.0,0,1143.91,1223.22
amos_0541,pancreas,0.5822,0.5822,0.0,0,26.2,32.15
amos_0541,stomach,0.0001,0.0001,0.0,0,92.9,29.25
amos_0548,adrenal_gland_left,0.0429,0.0429,0.0,0,0.04,1.74
amos_0548,adrenal_gland_right,0.0,0.0,0.0,0,0.28,1.35
amos_0548,aorta,0.4381,0.4381,0.0,0,13.23,32.19
amos_0548,duodenum,0.4871,0.4871,0.0,0,35.84,47.0
amos_0548,esophagus,0.1049,0.1049,0.0,0,0.22,3.74
amos_0548,gallbladder,0.838,0.838,0.0,0,37.93,46.66
amos_0548,inferior_vena_cava,0.4921,0.4921,0.0,0,20.19,27.32
amos_0548,kidney_left,0.8022,0.8022,0.0,0,75.65,106.69
amos_0548,kidney_right,0.9178,0.9178,0.0,0,97.28,105.24
amos_0548,liver,0.9455,0.9455,0.0,0,786.15,833.81
amos_0548,pancreas,0.772,0.772,0.0,0,55.04,52.31
amos_0548,spleen,0.4072,0.4072,0.0,0,69.08,114.48
amos_0548,stomach,0.5435,0.5435,0.0,0,65.1,112.81
amos_0551,adrenal_gland_left,0.3844,0.3844,0.0,0,2.87,4.31
amos_0551,adrenal_gland_right,0.4878,0.4878,0.0,0,2.03,1.66
amos_0551,aorta,0.8631,0.8631,0.0,0,65.96,71.79
amos_0551,duodenum,0.5036,0.5036,0.0,0,28.03,34.62
amos_0551,esophagus,0.6548,0.6548,0.0,0,7.58,8.61
amos_0551,gallbladder,0.6477,0.6477,0.0,0,6.15,10.96
amos_0551,inferior_vena_cava,0.5276,0.5276,0.0,0,45.02,40.14
amos_0551,kidney_left,0.9283,0.9283,0.0,0,171.78,180.96
amos_0551,kidney_right,0.9203,0.9203,0.0,0,144.23,157.92
amos_0551,liver,0.946,0.946,0.0,0,1228.68,1308.62
amos_0551,pancreas,0.7249,0.7249,0.0,0,68.27,103.7
amos_0551,spleen,0.9119,0.9119,0.0,0,222.15,230.77
amos_0551,stomach,0.7943,0.7943,0.0,0,152.42,165.86
amos_0554,adrenal_gland_left,0.7194,0.7194,0.0,0,7.18,4.99
amos_0554,adrenal_gland_right,0.5006,0.5006,0.0,0,3.96,1.89
amos_0554,aorta,0.6245,0.6245,0.0,0,65.66,90.8
amos_0554,duodenum,0.7292,0.7292,0.0,0,56.61,46.56
amos_0554,esophagus,0.4452,0.4452,0.0,0,7.36,11.52
amos_0554,gallbladder,0.9083,0.9083,0.0,0,54.81,59.02
amos_0554,inferior_vena_cava,0.7702,0.7702,0.0,0,41.53,51.51
amos_0554,kidney_left,0.9242,0.9242,0.0,0,135.22,138.87
amos_0554,kidney_right,0.9235,0.9235,0.0,0,126.42,132.37
amos_0554,liver,0.9652,0.9652,0.0,0,1305.51,1287.21
amos_0554,pancreas,0.8884,0.8884,0.0,0,125.22,129.62
amos_0554,spleen,0.9496,0.9496,0.0,0,356.15,344.02
amos_0554,stomach,0.7474,0.7474,0.0,0,183.89,270.69
amos_0555,adrenal_gland_left,0.6108,0.6108,0.0,0,2.99,1.84
amos_0555,adrenal_gland_right,0.4161,0.4161,0.0,0,0.83,2.75
amos_0555,aorta,0.7736,0.7736,0.0,0,58.32,68.4
amos_0555,duodenum,0.7217,0.7217,0.0,0,46.63,36.83
amos_0555,esophagus,0.6588,0.6588,0.0,0,5.41,6.31
amos_0555,gallbladder,0.8668,0.8668,0.0,0,34.0,33.22
amos_0555,inferior_vena_cava,0.7923,0.7923,0.0,0,61.16,67.31
amos_0555,kidney_left,0.934,0.934,0.0,0,154.64,163.26
amos_0555,kidney_right,0.937,0.937,0.0,0,153.45,163.59
amos_0555,liver,0.957,0.957,0.0,0,1352.33,1419.44
amos_0555,pancreas,0.8113,0.8113,0.0,0,93.3,120.1
amos_0555,spleen,0.9324,0.9324,0.0,0,150.89,158.4
amos_0555,stomach,0.8099,0.8099,0.0,0,153.1,207.78
amos_0557,adrenal_gland_left,0.6505,0.6505,0.0,0,4.98,3.1
amos_0557,adrenal_gland_right,0.6213,0.6213,0.0,0,2.18,1.84
amos_0557,aorta,0.2982,0.2982,0.0,0,31.87,57.86
amos_0557,duodenum,0.4998,0.4998,0.0,0,12.02,30.16
amos_0557,esophagus,0.2046,0.2046,0.0,0,6.93,8.32
amos_0557,gallbladder,0.8566,0.8566,0.0,0,10.72,12.11
amos_0557,inferior_vena_cava,0.6942,0.6942,0.0,0,33.89,41.5
amos_0557,kidney_left,0.9305,0.9305,0.0,0,118.49,119.02
amos_0557,kidney_right,0.59,0.59,0.0,0,48.1,104.13
amos_0557,liver,0.9583,0.9583,0.0,0,998.97,1014.13
amos_0557,pancreas,0.789,0.789,0.0,0,69.94,73.29
amos_0557,spleen,0.9124,0.9124,0.0,0,220.55,246.34
amos_0557,stomach,0.808,0.808,0.0,0,201.99,188.74
amos_0558,adrenal_gland_left,0.5507,0.5507,0.0,0,3.15,1.76
amos_0558,adrenal_gland_right,0.3249,0.3249,0.0,0,0.85,1.77
amos_0558,aorta,0.6702,0.6702,0.0,0,63.74,95.4
amos_0558,duodenum,0.4891,0.4891,0.0,0,32.63,46.53
amos_0558,esophagus,0.4705,0.4705,0.0,0,11.37,11.33
amos_0558,gallbladder,0.6954,0.6954,0.0,0,11.98,19.71
amos_0558,inferior_vena_cava,0.5798,0.5798,0.0,0,26.14,53.17
amos_0558,kidney_left,0.9424,0.9424,0.0,0,168.03,164.17
amos_0558,kidney_right,0.8614,0.8614,0.0,0,124.92,152.03
amos_0558,liver,0.9617,0.9617,0.0,0,1290.66,1296.17
amos_0558,pancreas,0.8003,0.8003,0.0,0,83.52,90.85
amos_0558,spleen,0.935,0.935,0.0,0,248.39,262.25
amos_0558,stomach,0.8855,0.8855,0.0,0,213.97,184.16
amos_0570,adrenal_gland_left,0.1319,0.1319,0.0,0,1.09,3.15
amos_0570,adrenal_gland_right,0.6112,0.6112,0.0,0,2.93,3.07
amos_0570,aorta,0.7866,0.7866,0.0,0,94.83,86.6
amos_0570,duodenum,0.421,0.421,0.0,0,16.79,28.78
amos_0570,esophagus,0.5114,0.5114,0.0,0,14.03,6.55
amos_0570,inferior_vena_cava,0.7407,0.7407,0.0,0,38.31,46.29
amos_0570,kidney_left,0.9286,0.9286,0.0,0,122.39,118.73
amos_0570,kidney_right,0.0008,0.0008,0.0,0,0.15,368.28
amos_0570,liver,0.9317,0.9317,0.0,0,889.55,913.82
amos_0570,pancreas,0.4296,0.4296,0.0,0,20.55,44.1
amos_0570,spleen,0.8421,0.8421,0.0,0,67.57,92.17
amos_0570,stomach,0.8881,0.8881,0.0,0,96.56,109.0
amos_0571,adrenal_gland_left,0.6717,0.6717,0.0,0,3.42,3.98
amos_0571,adrenal_gland_right,0.0,0.0,0.0,0,0.0,4.39
amos_0571,aorta,0.8681,0.8681,0.0,0,75.64,77.63
amos_0571,duodenum,0.5651,0.5651,0.0,0,35.76,39.29
amos_0571,esophagus,0.5968,0.5968,0.0,0,5.24,5.49
amos_0571,gallbladder,0.902,0.902,0.0,0,39.98,38.78
amos_0571,inferior_vena_cava,0.5837,0.5837,0.0,0,30.59,63.31
amos_0571,kidney_left,0.9279,0.9279,0.0,0,149.65,150.76
amos_0571,kidney_right,0.9198,0.9198,0.0,0,128.55,141.75
amos_0571,liver,0.9506,0.9506,0.0,0,1214.93,1284.81
amos_0571,pancreas,0.8086,0.8086,0.0,0,87.76,97.08
amos_0571,spleen,0.8674,0.8674,0.0,0,94.61,112.97
amos_0571,stomach,0.7915,0.7915,0.0,0,168.6,210.79
amos_0578,adrenal_gland_left,0.5016,0.5016,0.0,0,3.4,2.65
amos_0578,adrenal_gland_right,0.3627,0.3627,0.0,0,0.95,2.33
amos_0578,aorta,0.6146,0.6146,0.0,0,81.16,77.88
amos_0578,duodenum,0.3578,0.3578,0.0,0,26.73,37.92
amos_0578,esophagus,0.3199,0.3199,0.0,0,9.82,7.89
amos_0578,inferior_vena_cava,0.5702,0.5702,0.0,0,32.34,42.55
amos_0578,kidney_left,0.9289,0.9289,0.0,0,168.38,160.59
amos_0578,kidney_right,0.9021,0.9021,0.0,0,147.89,158.02
amos_0578,liver,0.9544,0.9544,0.0,0,1026.32,1039.87
amos_0578,pancreas,0.7917,0.7917,0.0,0,60.18,69.27
amos_0578,spleen,0.9461,0.9461,0.0,0,208.13,207.15
amos_0578,stomach,0.7272,0.7272,0.0,0,129.07,97.86
amos_0580,adrenal_gland_left,0.6989,0.6989,0.0,0,3.82,4.31
amos_0580,adrenal_gland_right,0.5653,0.5653,0.0,0,1.87,1.31
amos_0580,aorta,0.7861,0.7861,0.0,0,176.99,134.19
amos_0580,duodenum,0.5602,0.5602,0.0,0,18.76,21.5
amos_0580,esophagus,0.5951,0.5951,0.0,0,10.45,10.28
amos_0580,gallbladder,0.8834,0.8834,0.0,0,46.19,51.51
amos_0580,inferior_vena_cava,0.6191,0.6191,0.0,0,18.72,34.24
amos_0580,kidney_left,0.8561,0.8561,0.0,0,66.0,67.22
amos_0580,kidney_right,0.9119,0.9119,0.0,0,157.94,180.95
amos_0580,liver,0.9541,0.9541,0.0,0,967.91,1016.47
amos_0580,pancreas,0.8473,0.8473,0.0,0,54.0,48.98
amos_0580,spleen,0.9486,0.9486,0.0,0,133.31,133.42
amos_0580,stomach,0.8955,0.8955,0.0,0,141.81,135.72
amos_0582,adrenal_gland_left,0.7393,0.7393,0.0,0,4.48,3.9
amos_0582,adrenal_gland_right,0.4824,0.4824,0.0,0,4.17,1.73
amos_0582,aorta,0.8023,0.8023,0.0,0,184.25,141.71
amos_0582,duodenum,0.6755,0.6755,0.0,0,52.06,54.84
amos_0582,esophagus,0.4997,0.4997,0.0,0,13.43,10.36
amos_0582,gallbladder,0.5183,0.5183,0.0,0,6.7,16.81
amos_0582,inferior_vena_cava,0.6394,0.6394,0.0,0,23.32,38.82
amos_0582,kidney_left,0.9355,0.9355,0.0,0,139.45,137.74
amos_0582,kidney_right,0.9146,0.9146,0.0,0,107.28,111.67
amos_0582,liver,0.9598,0.9598,0.0,0,758.03,763.39
amos_0582,pancreas,0.8805,0.8805,0.0,0,81.58,87.27
amos_0582,spleen,0.9506,0.9506,0.0,0,268.36,278.88
amos_0582,stomach,0.88,0.88,0.0,0,165.07,169.43
amos_0583,adrenal_gland_left,0.0,0.0,0.0,0,2.34,0.3
amos_0583,adrenal_gland_right,0.2141,0.2141,0.0,0,1.52,0.58
amos_0583,aorta,0.8619,0.8619,0.0,0,133.25,130.33
amos_0583,duodenum,0.3945,0.3945,0.0,0,46.25,16.99
amos_0583,esophagus,0.267,0.267,0.0,0,6.16,9.93
amos_0583,gallbladder,0.7654,0.7654,0.0,0,12.7,14.64
amos_0583,inferior_vena_cava,0.8201,0.8201,0.0,0,47.36,58.33
amos_0583,kidney_left,0.9293,0.9293,0.0,0,136.67,126.47
amos_0583,kidney_right,0.935,0.935,0.0,0,122.36,117.38
amos_0583,liver,0.9623,0.9623,0.0,0,1082.14,1108.42
amos_0583,pancreas,0.8149,0.8149,0.0,0,66.02,63.77
amos_0583,spleen,0.9525,0.9525,0.0,0,241.26,247.74
amos_0583,stomach,0.7238,0.7238,0.0,0,92.8,128.02
amos_0584,adrenal_gland_left,0.4058,0.4058,0.0,0,1.42,3.37
amos_0584,adrenal_gland_right,0.5874,0.5874,0.0,0,1.18,1.93
amos_0584,aorta,0.8216,0.8216,0.0,0,50.8,61.46
amos_0584,duodenum,0.5631,0.5631,0.0,0,33.22,36.13
amos_0584,esophagus,0.5713,0.5713,0.0,0,6.01,5.56
amos_0584,gallbladder,0.5746,0.5746,0.0,0,27.23,62.73
amos_0584,inferior_vena_cava,0.5131,0.5131,0.0,0,17.69,29.97
amos_0584,kidney_left,0.9409,0.9409,0.0,0,204.43,204.62
amos_0584,kidney_right,0.9384,0.9384,0.0,0,167.03,175.83
amos_0584,liver,0.9563,0.9563,0.0,0,1118.49,1175.7
amos_0584,pancreas,0.8078,0.8078,0.0,0,97.08,122.92
amos_0584,spleen,0.6621,0.6621,0.0,0,96.25,185.47
amos_0584,stomach,0.7294,0.7294,0.0,0,203.15,147.51
amos_0585,adrenal_gland_left,0.5403,0.5403,0.0,0,5.39,2.91
amos_0585,adrenal_gland_right,0.4748,0.4748,0.0,0,1.53,2.75
amos_0585,aorta,0.842,0.842,0.0,0,87.74,83.34
amos_0585,duodenum,0.473,0.473,0.0,0,35.43,54.56
amos_0585,esophagus,0.2237,0.2237,0.0,0,1.11,5.17
amos_0585,inferior_vena_cava,0.579,0.579,0.0,0,27.04,59.35
amos_0585,kidney_left,0.8913,0.8913,0.0,0,154.82,174.46
amos_0585,kidney_right,0.9288,0.9288,0.0,0,159.38,171.85
amos_0585,liver,0.9616,0.9616,0.0,0,954.59,987.08
amos_0585,pancreas,0.7035,0.7035,0.0,0,56.31,85.31
amos_0585,spleen,0.9341,0.9341,0.0,0,217.11,236.61
amos_0585,stomach,0.4823,0.4823,0.0,0,46.76,108.28
amos_0586,adrenal_gland_left,0.6516,0.6516,0.0,0,5.91,6.93
amos_0586,adrenal_gland_right,0.6852,0.6852,0.0,0,4.28,4.35
amos_0586,aorta,0.8913,0.8913,0.0,0,191.5,203.0
amos_0586,duodenum,0.7366,0.7366,0.0,0,74.74,54.05
amos_0586,esophagus,0.5776,0.5776,0.0,0,16.06,16.15
amos_0586,gallbladder,0.8878,0.8878,0.0,0,38.8,34.36
amos_0586,inferior_vena_cava,0.8579,0.8579,0.0,0,85.31,90.8
amos_0586,kidney_left,0.938,0.938,0.0,0,176.38,187.54
amos_0586,kidney_right,0.9318,0.9318,0.0,0,178.69,192.47
amos_0586,liver,0.9677,0.9677,0.0,0,2128.34,2154.08
amos_0586,pancreas,0.8332,0.8332,0.0,0,116.49,141.68
amos_0586,spleen,0.9523,0.9523,0.0,0,266.07,274.23
amos_0586,stomach,0.8517,0.8517,0.0,0,184.48,194.17
amos_0587,adrenal_gland_left,0.2806,0.2806,0.0,0,4.16,0.85
amos_0587,adrenal_gland_right,0.4408,0.4408,0.0,0,0.81,1.01
amos_0587,aorta,0.5598,0.5598,0.0,0,54.64,45.24
amos_0587,duodenum,0.6478,0.6478,0.0,0,45.05,47.08
amos_0587,esophagus,0.6378,0.6378,0.0,0,6.54,6.55
amos_0587,gallbladder,0.037,0.037,0.0,0,0.29,15.48
amos_0587,inferior_vena_cava,0.7906,0.7906,0.0,0,66.19,93.66
amos_0587,kidney_left,0.9328,0.9328,0.0,0,175.89,169.95
amos_0587,kidney_right,0.826,0.826,0.0,0,125.65,165.34
amos_0587,liver,0.9528,0.9528,0.0,0,1189.56,1202.84
amos_0587,pancreas,0.8259,0.8259,0.0,0,67.02,56.68
amos_0587,spleen,0.9287,0.9287,0.0,0,244.77,272.95
amos_0587,stomach,0.8178,0.8178,0.0,0,189.94,190.78
amos_0588,adrenal_gland_left,0.6854,0.6854,0.0,0,3.0,1.94
amos_0588,adrenal_gland_right,0.3893,0.3893,0.0,0,1.09,1.41
amos_0588,aorta,0.5766,0.5766,0.0,0,50.17,86.31
amos_0588,duodenum,0.7727,0.7727,0.0,0,51.04,39.5
amos_0588,esophagus,0.2514,0.2514,0.0,0,7.19,8.41
amos_0588,gallbladder,0.8996,0.8996,0.0,0,28.92,28.25
amos_0588,inferior_vena_cava,0.4936,0.4936,0.0,0,15.69,34.06
amos_0588,kidney_left,0.9375,0.9375,0.0,0,168.02,165.68
amos_0588,kidney_right,0.9267,0.9267,0.0,0,137.13,142.87
amos_0588,liver,0.9582,0.9582,0.0,0,1310.02,1331.61
amos_0588,pancreas,0.826,0.826,0.0,0,75.54,83.83
amos_0588,spleen,0.946,0.946,0.0,0,193.36,192.72
amos_0588,stomach,0.8172,0.8172,0.0,0,168.72,185.74
amos_0589,adrenal_gland_left,0.4736,0.4736,0.0,0,1.84,1.68
amos_0589,adrenal_gland_right,0.5566,0.5566,0.0,0,1.75,1.43
amos_0589,aorta,0.7691,0.7691,0.0,0,87.08,92.54
amos_0589,duodenum,0.4326,0.4326,0.0,0,28.69,18.09
amos_0589,esophagus,0.3029,0.3029,0.0,0,7.21,7.74
amos_0589,gallbladder,0.6526,0.6526,0.0,0,8.71,16.99
amos_0589,inferior_vena_cava,0.5803,0.5803,0.0,0,32.29,59.44
amos_0589,kidney_left,0.9345,0.9345,0.0,0,142.85,139.43
amos_0589,kidney_right,0.9176,0.9176,0.0,0,126.19,134.82
amos_0589,liver,0.957,0.957,0.0,0,973.32,972.65
amos_0589,pancreas,0.8183,0.8183,0.0,0,64.05,55.83
amos_0589,spleen,0.9488,0.9488,0.0,0,135.76,133.02
amos_0589,stomach,0.8968,0.8968,0.0,0,139.99,136.1
amos_0590,adrenal_gland_left,0.6242,0.6242,0.0,0,5.77,3.88
amos_0590,adrenal_gland_right,0.6653,0.6653,0.0,0,3.05,2.02
amos_0590,aorta,0.703,0.703,0.0,0,141.82,180.26
amos_0590,duodenum,0.632,0.632,0.0,0,41.45,35.17
amos_0590,esophagus,0.38,0.38,0.0,0,3.88,10.47
amos_0590,gallbladder,0.4253,0.4253,0.0,0,21.92,74.89
amos_0590,inferior_vena_cava,0.6432,0.6432,0.0,0,38.33,65.14
amos_0590,kidney_left,0.9297,0.9297,0.0,0,143.55,148.88
amos_0590,kidney_right,0.9368,0.9368,0.0,0,130.05,135.6
amos_0590,liver,0.9162,0.9162,0.0,0,1201.77,1344.37
amos_0590,pancreas,0.8518,0.8518,0.0,0,102.64,94.95
amos_0590,spleen,0.957,0.957,0.0,0,436.22,447.9
amos_0590,stomach,0.8305,0.8305,0.0,0,187.47,182.22
amos_0591,adrenal_gland_left,0.5399,0.5399,0.0,0,4.31,2.53
amos_0591,adrenal_gland_right,0.4248,0.4248,0.0,0,0.87,1.52
amos_0591,aorta,0.6726,0.6726,0.0,0,67.09,55.27
amos_0591,duodenum,0.6978,0.6978,0.0,0,43.33,31.82
amos_0591,esophagus,0.6573,0.6573,0.0,0,7.48,4.93
amos_0591,gallbladder,0.8535,0.8535,0.0,0,24.8,19.89
amos_0591,inferior_vena_cava,0.7422,0.7422,0.0,0,51.34,57.71
amos_0591,kidney_left,0.8949,0.8949,0.0,0,122.21,105.39
amos_0591,kidney_right,0.848,0.848,0.0,0,129.36,106.97
amos_0591,liver,0.9553,0.9553,0.0,0,1129.87,1170.38
amos_0591,pancreas,0.7171,0.7171,0.0,0,40.53,63.46
amos_0591,spleen,0.9136,0.9136,0.0,0,100.01,102.22
amos_0591,stomach,0.7316,0.7316,0.0,0,132.31,198.45
amos_0592,adrenal_gland_left,0.6909,0.6909,0.0,0,6.38,4.92
amos_0592,adrenal_gland_right,0.718,0.718,0.0,0,4.98,3.67
amos_0592,aorta,0.8145,0.8145,0.0,0,247.01,264.37
amos_0592,duodenum,0.7471,0.7471,0.0,0,55.99,45.19
amos_0592,esophagus,0.4775,0.4775,0.0,0,12.79,14.64
amos_0592,gallbladder,0.8769,0.8769,0.0,0,29.69,28.57
amos_0592,inferior_vena_cava,0.3618,0.3618,0.0,0,9.97,40.72
amos_0592,kidney_left,0.9439,0.9439,0.0,0,194.43,191.14
amos_0592,kidney_right,0.9441,0.9441,0.0,0,180.07,172.19
amos_0592,liver,0.9587,0.9587,0.0,0,1295.3,1335.77
amos_0592,pancreas,0.8774,0.8774,0.0,0,111.47,117.2
amos_0592,spleen,0.9326,0.9326,0.0,0,57.96,58.9
amos_0592,stomach,0.8951,0.8951,0.0,0,172.02,165.45
amos_0593,adrenal_gland_left,0.4758,0.4758,0.0,0,3.65,2.39
amos_0593,adrenal_gland_right,0.3658,0.3658,0.0,0,2.41,1.11
amos_0593,aorta,0.8471,0.8471,0.0,0,62.0,66.86
amos_0593,duodenum,0.6001,0.6001,0.0,0,51.6,43.74
amos_0593,esophagus,0.5885,0.5885,0.0,0,8.52,11.2
amos_0593,gallbladder,0.8502,0.8502,0.0,0,33.93,39.63
amos_0593,inferior_vena_cava,0.5779,0.5779,0.0,0,36.65,51.6
amos_0593,kidney_left,0.9372,0.9372,0.0,0,142.02,141.39
amos_0593,kidney_right,0.9332,0.9332,0.0,0,117.85,123.32
amos_0593,liver,0.9421,0.9421,0.0,0,1056.03,1104.94
amos_0593,pancreas,0.7276,0.7276,0.0,0,59.83,72.78
amos_0593,spleen,0.943,0.943,0.0,0,216.1,228.58
amos_0593,stomach,0.9046,0.9046,0.0,0,177.5,188.62
amos_0594,adrenal_gland_left,0.4842,0.4842,0.0,0,3.3,2.05
amos_0594,adrenal_gland_right,0.3784,0.3784,0.0,0,1.13,1.36
amos_0594,aorta,0.516,0.516,0.0,0,65.81,71.24
amos_0594,duodenum,0.41,0.41,0.0,0,27.6,38.61
amos_0594,esophagus,0.0,0.0,0.0,0,0.03,9.16
amos_0594,gallbladder,0.6826,0.6826,0.0,0,8.5,8.8
amos_0594,inferior_vena_cava,0.6035,0.6035,0.0,0,33.83,44.99
amos_0594,kidney_left,0.9333,0.9333,0.0,0,150.19,146.6
amos_0594,kidney_right,0.9132,0.9132,0.0,0,130.7,141.22
amos_0594,liver,0.9353,0.9353,0.0,0,1271.06,1342.08
amos_0594,pancreas,0.83,0.83,0.0,0,91.47,87.36
amos_0594,spleen,0.7274,0.7274,0.0,0,131.55,99.04
amos_0594,stomach,0.7886,0.7886,0.0,0,185.02,166.91
amos_0595,adrenal_gland_left,0.5068,0.5068,0.0,0,1.79,1.92
amos_0595,adrenal_gland_right,0.5379,0.5379,0.0,0,1.13,1.32
amos_0595,aorta,0.7542,0.7542,0.0,0,56.91,76.76
amos_0595,duodenum,0.4018,0.4018,0.0,0,12.75,36.04
amos_0595,esophagus,0.1606,0.1606,0.0,0,4.42,2.95
amos_0595,inferior_vena_cava,0.623,0.623,0.0,0,35.28,43.3
amos_0595,kidney_left,0.8388,0.8388,0.0,0,94.52,93.05
amos_0595,kidney_right,0.7335,0.7335,0.0,0,71.84,88.6
amos_0595,liver,0.9457,0.9457,0.0,0,872.02,924.32
amos_0595,pancreas,0.5664,0.5664,0.0,0,28.7,33.03
amos_0595,spleen,0.8844,0.8844,0.0,0,96.0,89.01
amos_0595,stomach,0.6342,0.6342,0.0,0,83.53,169.87
